Store,Week,PepsiQuant,PepsiPrice,DomQuant,DomPrice,CokeQuant,CokePrice
18,91,2074,0.99,65,0.89,699,0.99
18,92,206,1.39,182,2.00,81,1.39
18,93,255,1.39,75,2.00,116,1.39
18,94,258,1.39,53,0.89,103,1.39
18,95,416,1.29,42,0.89,222,1.29
18,96,310,1.39,69,0.89,114,1.39
18,97,258,1.39,186,2.00,74,1.39
18,98,274,1.29,104,2.00,116,1.29
18,99,283,1.39,417,0.59,117,1.39
18,100,283,1.39,65,0.59,96,1.39
18,101,1974,0.99,17,0.89,916,0.99
18,102,314,1.39,137,2.00,122,1.39
18,103,0,0.0,0,0.00,0,0.0
18,104,278,1.39,238,2.00,109,1.39
18,105,391,1.29,96,0.89,196,1.29
18,106,247,1.39,28,0.89,100,1.39
18,107,2164,0.99,18,0.89,969,0.99
18,108,253,1.39,59,0.89,109,1.39
18,109,223,1.39,174,0.79,91,1.39
18,110,538,1.29,55,0.89,206,1.29
18,111,300,1.29,51,0.89,134,1.29
18,112,285,1.29,57,0.79,129,1.29
18,113,209,1.49,32,0.79,118,1.49
18,114,589,1.39,45,0.79,494,1.39
18,115,341,1.39,234,0.79,136,1.39
18,116,161,1.39,38,0.89,74,1.39
18,117,2900,0.89,9,0.89,1062,0.89
18,118,205,1.39,38,0.89,92,1.39
18,119,348,1.39,147,1.50,159,1.39
18,120,2733,0.89,31,1.50,1379,0.89
18,121,211,1.39,57,1.50,97,1.39
18,122,576,1.19,1240,0.44,225,1.19
18,123,168,1.39,33,0.89,88,1.39
18,124,2108,0.89,19,0.89,1178,0.89
18,125,203,1.39,87,1.50,86,1.39
18,126,198,1.39,47,0.89,91,1.39
18,127,227,1.39,37,0.89,151,1.39
18,128,391,1.39,46,0.89,307,1.39
18,129,248,1.39,680,0.89,102,1.39
18,130,1771,0.99,15,0.89,837,0.99
18,131,182,1.39,28,0.89,97,1.39
18,132,229,1.39,108,3.00,99,1.39
18,133,261,1.39,59,0.89,131,1.39
18,134,222,1.39,759,0.89,130,1.39
18,135,1644,0.99,30,0.89,904,0.99
18,136,204,1.39,176,2.00,117,1.39
18,137,173,1.39,81,0.89,79,1.39
18,138,162,1.39,113,0.89,95,1.39
18,139,1432,0.99,24,0.89,724,0.99
18,140,247,1.39,53,0.89,131,1.39
18,141,234,1.39,41,0.89,110,1.39
18,142,2220,0.89,33,0.89,1113,0.89
18,143,160,1.39,209,2.00,101,1.39
18,144,296,4.0,164,1.50,184,4.0
18,145,406,4.0,39,1.50,105,1.39
18,146,1574,1.39,127,2.00,759,1.39
18,147,1572,0.79,19,2.00,832,0.79
18,148,211,1.39,970,0.44,70,1.39
18,149,79,1.19,10,0.89,75,1.19
18,150,172,1.49,34,0.89,650,0.99
18,151,2720,0.79,22,0.89,1421,0.79
18,152,155,1.49,245,2.00,78,1.39
18,153,148,1.49,13,0.89,918,0.89
18,154,168,1.49,20,0.89,95,1.39
18,155,1059,0.99,26,0.89,67,1.39
18,156,133,1.49,213,2.00,62,1.39
18,157,120,1.49,24,0.89,935,0.99
18,158,142,1.49,31,0.89,74,1.39
18,159,1490,0.99,22,0.89,77,1.39
18,160,297,1.33,42,0.89,80,1.39
18,161,207,1.49,22,0.89,76,1.49
18,162,284,4.0,45,0.89,80,1.49
18,163,258,4.0,784,0.44,68,1.49
18,164,131,1.49,34,0.89,79,1.49
18,165,164,1.49,39,0.89,981,0.99
18,166,198,1.49,62,0.79,59,1.49
18,167,1723,0.99,251,0.59,109,1.49
18,168,226,1.49,74,0.79,72,1.49
18,169,186,1.49,72,0.79,779,0.99
18,170,1401,0.99,94,2.00,63,1.49
18,171,254,1.39,80,2.00,108,1.49
18,172,215,1.29,61,2.00,108,1.49
18,173,193,1.49,64,2.00,342,0.99
18,174,325,3.98,987,0.48,180,3.98
18,175,168,1.49,48,0.79,88,1.49
18,176,205,1.49,87,0.79,72,1.49
18,177,174,1.49,69,0.79,71,1.49
18,178,304,4.0,83,0.79,89,4.0
18,179,166,1.49,55,0.79,72,1.49
18,180,161,1.49,61,0.79,330,1.09
18,181,167,1.49,206,2.00,85,1.49
18,182,1426,0.99,23,0.79,58,1.49
18,183,153,1.49,33,0.79,125,4.0
18,184,160,1.49,56,0.79,76,1.49
18,185,141,1.49,1064,0.39,86,1.49
18,186,1162,0.89,59,0.79,580,0.89
18,187,195,1.49,59,0.79,103,1.49
18,188,780,2.99,35,0.79,73,1.49
18,189,139,1.49,117,2.00,811,0.99
18,190,1781,0.99,35,0.89,68,1.49
18,191,431,0.99,941,0.44,781,0.99
18,192,176,1.49,34,0.89,73,1.59
18,193,1698,0.99,17,0.89,784,0.99
18,194,0,0.0,0,0.00,0,0.0
18,195,1274,0.99,28,0.89,602,0.99
18,196,243,1.49,108,3.00,78,1.59
18,197,182,1.59,34,0.89,998,0.99
18,198,1260,0.99,117,0.66,632,0.99
18,199,1508,0.98,29,0.89,535,0.98
18,200,1095,0.99,34,0.89,491,0.99
18,201,471,1.06,570,0.45,292,1.03
18,202,501,1.33,145,0.89,74,1.59
18,203,212,0.99,96,0.89,799,0.99
18,204,1177,0.99,81,0.89,586,0.99
18,205,165,1.59,747,0.44,85,1.59
18,206,1591,0.99,76,0.89,81,1.59
18,207,146,1.59,60,0.89,930,0.89
18,208,1247,0.99,20,0.89,44,1.59
18,209,520,1.09,77,0.66,254,1.09
18,210,196,1.59,53,0.89,78,1.59
18,211,197,1.59,37,0.89,0,0.0
18,212,210,1.59,379,0.47,77,1.59
18,213,1352,0.99,33,0.89,619,0.99
18,214,247,1.39,88,0.79,74,1.59
18,215,171,1.59,37,0.88,75,1.59
18,216,114,1.59,31,0.89,67,1.59
18,217,491,1.09,46,0.89,288,1.09
18,218,177,1.57,40,0.89,94,1.58
18,219,0,0.0,0,0.00,0,0.0
18,220,270,1.29,59,0.78,301,1.34
18,221,196,1.59,30,0.89,95,1.58
18,222,438,1.33,694,0.44,236,1.33
18,223,678,0.99,72,0.67,456,0.99
18,224,622,1.09,52,0.66,411,1.08
18,225,349,1.33,90,0.66,185,1.33
18,226,466,1.33,943,0.44,213,1.33
18,227,153,1.59,51,0.86,102,1.58
18,228,375,1.33,72,0.89,305,1.33
18,229,191,1.57,18,0.89,99,1.58
18,230,403,1.33,439,0.46,197,1.33
18,231,183,1.58,45,0.85,91,1.57
18,232,403,1.33,439,0.46,197,1.33
18,233,183,1.58,45,0.85,91,1.57
